Iteration,Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10,Trial_11,Trial_12,Trial_13,Trial_14,Trial_15,Trial_16,Trial_17,Trial_18,Trial_19,Trial_20,Trial_21,Trial_22,Trial_23,Trial_24,Trial_25,Trial_26,Trial_27,Trial_28,Trial_29,Trial_30
1,459.27903490621526,426.3341608852793,415.3235413487706,474.549096851182,466.8571513822639,457.3738317121465,400.2204048084472,439.9130699256069,448.6161241775029,428.73231863098124,460.33809829664324,408.1919129760298,363.3399497662762,476.9150774549165,429.7469594914577,456.76990276708557,408.82848335408704,410.76445287455437,409.15504892153655,427.12542412147076,422.8169627453278,443.744940213125,448.00956326215066,391.13207391098285,452.1795558999544,443.4400113675365,449.9503460466043,467.04010962002417,431.15630005865427,412.97150311813874
2,379.2225385080063,411.04256517800866,381.61019441972303,304.7504409461938,426.31287705602824,356.31273290932205,385.02114334217237,416.2507249187132,375.3070530536206,339.66748168239286,380.58683327890236,408.1919129760298,363.3399497662762,379.60363593296427,321.1673760075533,373.61631306072496,403.41039119039345,410.76445287455437,389.29691830716024,410.3169659266931,367.128909657233,385.83737911879325,398.26776999081744,391.13207391098285,432.5607370097088,433.59748442834814,401.81279915754214,385.69256268773125,416.1612280443591,412.97150311813874
3,379.2225385080063,411.04256517800866,349.21872478040973,304.7504409461938,355.9550840382195,356.31273290932205,366.61771099239684,352.8251406422619,375.3070530536206,339.66748168239286,380.58683327890236,393.6988278915502,363.3399497662762,370.02160331155443,321.1673760075533,335.4254077915407,403.41039119039345,410.76445287455437,389.29691830716024,351.8602120839469,367.128909657233,373.45319366628314,350.21098561271094,377.5743661357227,347.01729680301406,390.1430456798288,374.22879638236964,378.0387616299041,355.4519722841932,371.3876340453897
4,315.55115989895756,398.3829960585992,349.21872478040973,304.7504409461938,351.7889510750696,356.31273290932205,366.61771099239684,352.8251406422619,375.3070530536206,339.66748168239286,376.4548998572248,379.90048240955275,328.7978111200126,370.02160331155443,321.1673760075533,335.4254077915407,403.41039119039345,364.25346757584674,389.29691830716024,351.8602120839469,356.9790600295481,373.45319366628314,350.21098561271094,377.5743661357227,347.01729680301406,390.1430456798288,350.9118090951133,378.0387616299041,355.4519722841932,347.52465455958827
5,315.55115989895756,383.57477495109566,349.21872478040973,304.7504409461938,351.7889510750696,356.31273290932205,357.7511603087319,343.80376025151736,362.3489904908314,326.346779686562,331.6130560018769,327.5002618965624,328.7978111200126,370.02160331155443,321.1673760075533,335.4254077915407,390.2349303343036,364.25346757584674,389.29691830716024,351.8602120839469,356.9790600295481,321.7217738783944,350.21098561271094,376.74328004639557,347.01729680301406,390.1430456798288,350.9118090951133,378.0387616299041,355.4519722841932,347.52465455958827
6,315.55115989895756,368.92349281628094,349.21872478040973,304.7504409461938,351.7889510750696,356.31273290932205,357.7511603087319,343.80376025151736,362.3489904908314,326.346779686562,331.6130560018769,327.5002618965624,328.7978111200126,370.02160331155443,321.1673760075533,335.4254077915407,354.2971654400794,364.25346757584674,389.05213675071957,351.8602120839469,346.9050509565693,321.7217738783944,350.21098561271094,367.3997611587926,347.01729680301406,390.1430456798288,350.9118090951133,378.0387616299041,345.109654362077,313.20761165638197
7,315.55115989895756,358.89095848854197,333.08925453046794,304.7504409461938,351.7889510750696,329.38601813927403,357.7511603087319,343.80376025151736,333.2488391929034,326.346779686562,331.6130560018769,327.5002618965624,328.7978111200126,370.02160331155443,321.1673760075533,330.2230698478706,354.2971654400794,361.45942955404706,389.05213675071957,351.8602120839469,346.9050509565693,321.7217738783944,323.88359985389656,367.3997611587926,347.01729680301406,329.5385986740625,350.9118090951133,351.5929471718734,332.09710209178934,313.20761165638197
8,315.55115989895756,358.89095848854197,333.08925453046794,302.5739168723982,351.7889510750696,329.38601813927403,357.7511603087319,339.7672623498304,333.2488391929034,326.346779686562,331.6130560018769,327.5002618965624,328.7978111200126,370.02160331155443,321.1673760075533,309.17017257320936,354.2971654400794,361.45942955404706,372.75215945995814,351.8602120839469,346.9050509565693,321.7217738783944,323.88359985389656,349.25309414305303,347.01729680301406,329.5385986740625,350.9118090951133,351.5929471718734,329.0977352068779,313.20761165638197
9,315.55115989895756,352.48167749588924,333.08925453046794,302.5739168723982,351.7889510750696,329.38601813927403,357.7511603087319,338.964604014724,333.2488391929034,326.346779686562,331.6130560018769,327.5002618965624,328.7978111200126,370.02160331155443,321.1673760075533,309.17017257320936,349.1506515291916,361.45942955404706,372.75215945995814,351.8602120839469,346.9050509565693,321.043414172113,323.88359985389656,349.25309414305303,347.01729680301406,329.5385986740625,350.9118090951133,351.5929471718734,329.0977352068779,313.20761165638197
10,315.55115989895756,352.48167749588924,333.08925453046794,302.5739168723982,351.7889510750696,329.38601813927403,281.94760688885003,337.08253789392586,333.2488391929034,314.9802303775324,331.6130560018769,327.5002618965624,328.7978111200126,370.02160331155443,300.15218593630425,309.17017257320936,347.426323072891,350.98183939075665,334.5850714246127,351.8602120839469,346.9050509565693,321.043414172113,323.88359985389656,349.25309414305303,347.01729680301406,329.5385986740625,348.24672696265685,351.5929471718734,329.0977352068779,313.20761165638197
