Iteration,Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10,Trial_11,Trial_12,Trial_13,Trial_14,Trial_15,Trial_16,Trial_17,Trial_18,Trial_19,Trial_20,Trial_21,Trial_22,Trial_23,Trial_24,Trial_25,Trial_26,Trial_27,Trial_28,Trial_29,Trial_30
1,410.67202025528167,420.86982987525977,350.09050177570174,422.56591006408416,455.8542252254533,435.7720468209659,458.6398393343259,421.5610763279023,451.6803603863357,431.1491348023409,425.83117099616265,426.8605995988958,415.61836822364864,423.30166563553917,419.48348999052945,413.21873417668576,437.9453966613268,418.47561445699944,397.3473147991772,387.57431682151326,415.78875734057704,372.99676156818424,441.5710661755471,471.2099776074744,449.790665390473,422.98635728459664,438.0985973677509,456.6751228588435,452.95448596319864,424.485337248594
2,390.30718751677665,375.4812224755844,350.09050177570174,382.56462541134607,397.2107778140306,394.7143426414688,359.41869618887534,409.4083329989899,413.2172241097516,399.3713499633178,393.6138589872237,392.64337300587846,415.61836822364864,394.89126810943293,419.48348999052945,336.3273606408929,415.752701915202,376.16211668122173,397.3473147991772,355.2559380222455,371.01608183742826,372.99676156818424,379.02282272903176,423.1279610706492,413.19408473080387,422.98635728459664,413.9097612711557,382.2090041243827,419.69409066450976,417.4617472205804
3,374.4555566384631,355.91236688500805,350.09050177570174,382.56462541134607,389.7400105014381,394.7143426414688,359.41869618887534,387.1811688270843,374.7455498613317,392.88048845441824,393.6138589872237,392.64337300587846,415.61836822364864,307.9426536621961,385.20603994571997,336.3273606408929,415.752701915202,376.16211668122173,397.3473147991772,355.2559380222455,371.01608183742826,372.99676156818424,379.02282272903176,384.56811742790416,393.6194148449546,390.5716721961285,413.9097612711557,382.2090041243827,404.02230138210246,394.83746919306253
4,373.4853827644845,355.91236688500805,343.89327157619635,341.6759452059601,389.7400105014381,383.8009442344451,359.41869618887534,381.77912996544046,374.7455498613317,392.88048845441824,389.63023038639795,384.1965008569001,378.06567958675583,307.9426536621961,385.20603994571997,336.3273606408929,277.11305745108626,376.16211668122173,365.08310396900885,355.2559380222455,371.01608183742826,364.0308462404,371.898025008123,384.56811742790416,390.4227871251254,390.5716721961285,366.71897064753034,382.2090041243827,397.72617506953384,394.83746919306253
5,373.4853827644845,355.91236688500805,338.05129365196865,341.6759452059601,388.2250384352629,348.1196771755093,359.41869618887534,381.77912996544046,374.7455498613317,322.403452488391,351.0776144413964,384.1965008569001,375.52280385471926,307.9426536621961,385.20603994571997,336.3273606408929,277.11305745108626,376.16211668122173,365.08310396900885,355.2559380222455,371.01608183742826,364.0308462404,371.898025008123,380.6191285412534,358.1631223186822,390.5716721961285,366.71897064753034,382.2090041243827,362.60301063552583,385.288634009076
6,373.4853827644845,355.91236688500805,338.05129365196865,341.6759452059601,365.4026933289486,348.1196771755093,359.41869618887534,381.77912996544046,365.58967396898396,322.403452488391,351.0776144413964,384.1965008569001,369.83643458688596,307.9426536621961,385.20603994571997,336.3273606408929,277.11305745108626,338.2670694460673,365.08310396900885,355.2559380222455,327.44939567682496,364.0308462404,371.898025008123,380.6191285412534,358.1631223186822,339.2874028018396,366.71897064753034,382.2090041243827,356.60095230456415,385.288634009076
7,373.4853827644845,355.91236688500805,338.05129365196865,341.6759452059601,307.0836589215417,348.1196771755093,359.41869618887534,381.77912996544046,365.58967396898396,322.403452488391,351.0776144413964,384.1965008569001,369.83643458688596,307.9426536621961,377.8377199361702,336.3273606408929,277.11305745108626,338.2670694460673,346.4954756067586,355.2559380222455,327.44939567682496,364.0308462404,371.898025008123,380.6191285412534,358.1631223186822,339.2874028018396,366.71897064753034,382.2090041243827,356.60095230456415,385.288634009076
8,373.4853827644845,355.91236688500805,338.05129365196865,341.6759452059601,307.0836589215417,348.1196771755093,359.41869618887534,381.77912996544046,365.58967396898396,322.403452488391,351.0776144413964,363.9642775499332,328.9231565348787,307.9426536621961,363.0329450295836,331.2185807917828,277.11305745108626,338.2670694460673,346.4954756067586,355.2559380222455,327.44939567682496,364.0308462404,371.898025008123,380.6191285412534,358.1631223186822,339.2874028018396,363.6090441775174,353.93565525362845,356.60095230456415,377.1558747439062
9,373.4853827644845,342.09496366579566,324.9987194689159,341.6759452059601,307.0836589215417,348.1196771755093,345.5770748239778,381.77912996544046,365.58967396898396,322.403452488391,351.0776144413964,363.9642775499332,328.9231565348787,307.9426536621961,363.0329450295836,331.2185807917828,277.11305745108626,338.2670694460673,346.4954756067586,355.2559380222455,327.44939567682496,364.0308462404,371.898025008123,380.6191285412534,358.1631223186822,339.2874028018396,363.6090441775174,353.93565525362845,356.60095230456415,356.14593729359035
10,373.4853827644845,342.09496366579566,324.9987194689159,341.6759452059601,307.0836589215417,346.8944437801055,345.5770748239778,380.8022877366735,365.58967396898396,322.403452488391,351.0776144413964,363.9642775499332,328.9231565348787,307.9426536621961,363.0329450295836,331.2185807917828,277.11305745108626,338.2670694460673,346.4954756067586,355.2559380222455,327.44939567682496,364.0308462404,371.898025008123,380.6191285412534,358.1631223186822,339.2874028018396,363.6090441775174,353.93565525362845,332.0374152045016,333.4182041860496
