Iteration,Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10,Trial_11,Trial_12,Trial_13,Trial_14,Trial_15,Trial_16,Trial_17,Trial_18,Trial_19,Trial_20,Trial_21,Trial_22,Trial_23,Trial_24,Trial_25,Trial_26,Trial_27,Trial_28,Trial_29,Trial_30
1,447.32278997023974,411.20514488653936,487.68431948040893,401.0991894242034,437.15022961257074,460.5792461015572,426.03315948764356,454.3971551166959,365.02128006588435,441.33072178849943,427.9613817461955,425.4821147648986,436.61132004506726,484.4495548153744,451.54842642044423,487.6020205265253,470.18166470714556,437.5208900444489,450.3006838146883,469.72833549288174,462.9339969729167,460.7947960182602,377.6028971198375,415.46451242950735,443.9052106049487,478.3072636547758,454.528920835902,432.9268892470348,472.5828799523735,436.1479725267116
2,367.6193700577729,365.67963950897325,379.8312021920716,365.26446401683324,416.3339306843853,333.84338767753354,406.8942533762577,398.5329832206972,365.02128006588435,350.644949929195,377.358974545873,390.28343112306777,399.6396335930481,328.4172790904588,373.09582687975643,404.43853630490725,408.13428118251505,379.97020176522466,393.3905848740567,368.85729152014807,392.41143539620685,374.5832299518535,377.6028971198375,380.22761962625754,415.0244366309199,412.06164281641685,369.29797846843087,377.9112325063572,381.8223331247916,385.0377054134151
3,367.6193700577729,365.67963950897325,379.8312021920716,347.0150989366568,359.7446121820469,333.84338767753354,342.37013481480585,300.2625448841131,364.4226686035341,326.1266586560119,297.8665260741196,342.81780384243194,377.4067163131039,328.4172790904588,373.09582687975643,345.3700741582653,400.3837295204189,333.09104678141676,380.7746042879555,337.04178944062664,337.99797301158,354.3885874726392,369.37123961793867,354.3591858971094,347.31654318432714,349.1334102350566,330.1595845901893,336.10545070812805,376.68221344006037,322.98988423193924
4,355.2231228145592,360.27463010570284,327.53408016414073,275.1979915401499,308.3930320970258,269.25882940810857,342.37013481480585,300.2625448841131,310.973263458546,326.1266586560119,297.8665260741196,316.68976550154144,341.6825230837374,315.5093924405331,336.44650450628285,320.9337690300363,323.974713450655,333.09104678141676,343.87762605982766,337.04178944062664,311.4094158747676,319.95155221488534,348.6364371089871,344.01450112426926,334.6103488332511,345.7895399493624,330.1595845901893,335.62229502664275,292.3830772384807,322.98988423193924
5,284.79596132979856,336.5799149220726,327.53408016414073,275.1979915401499,296.049141295098,269.25882940810857,302.59215346148915,287.9256716234259,294.0954239811042,314.8025677109718,297.8665260741196,310.468154398565,329.37528198424013,274.2501564285833,292.0367181663562,319.47441419526524,322.6724698781914,240.50215801634826,323.93597834960724,337.04178944062664,311.4094158747676,319.95155221488534,348.6364371089871,331.7830070920219,313.8971057585352,303.3963510445315,330.1595845901893,316.4404858810802,292.3830772384807,322.98988423193924
6,284.79596132979856,315.2686339721049,311.5627405011462,275.1979915401499,296.049141295098,269.25882940810857,269.83834844008237,287.9256716234259,294.0954239811042,314.8025677109718,297.8665260741196,266.8234396990587,329.37528198424013,274.2501564285833,292.0367181663562,270.2636824542469,308.6002921496824,240.50215801634826,323.93597834960724,319.4071724641513,311.4094158747676,315.84056770410336,311.81052137175607,318.6325515396969,313.7061443651523,266.6966694296184,330.1595845901893,308.97938153164273,292.3830772384807,322.98988423193924
7,284.79596132979856,315.2686339721049,311.5627405011462,263.2588196392488,295.46190132538607,269.25882940810857,269.83834844008237,250.48586990092326,294.07426881012606,314.8025677109718,290.54313686441566,266.8234396990587,310.85016473469176,274.2501564285833,288.2005141518278,270.2636824542469,263.91451760811213,240.50215801634826,301.3952171837212,319.4071724641513,272.0188314283807,308.89994962354126,311.81052137175607,315.99183464735563,294.3798958721672,255.744692956567,330.1595845901893,301.5221744308645,292.3830772384807,284.24357194836927
8,284.79596132979856,309.25196603835417,311.5627405011462,263.2588196392488,226.96434911227587,269.25882940810857,257.26009091272914,250.48586990092326,294.07426881012606,291.9933546747026,290.54313686441566,266.8234396990587,305.92717925918976,274.2501564285833,282.7537779560031,269.48992245706097,263.91451760811213,240.50215801634826,301.3952171837212,302.1805847563766,272.0188314283807,305.8611734833512,311.81052137175607,294.55585439294697,264.1925427102567,255.744692956567,284.633681131962,272.5362242250005,286.14190586677296,284.24357194836927
9,284.79596132979856,293.5944516689404,303.6821799902534,258.3771056274046,226.96434911227587,269.25882940810857,257.26009091272914,250.48586990092326,294.07426881012606,291.9933546747026,268.3537434903057,266.8234396990587,305.92717925918976,274.2501564285833,262.3732870075495,269.48992245706097,263.73499707890903,240.50215801634826,269.6003487384045,284.68014872134,258.58013033202127,255.65385692486808,311.81052137175607,294.55585439294697,264.1925427102567,255.744692956567,284.633681131962,269.33051108178734,281.79826146638595,284.24357194836927
10,284.79596132979856,241.77257622251014,303.6821799902534,258.3771056274046,226.96434911227587,233.77062410268005,257.26009091272914,250.48586990092326,294.07426881012606,270.4510033162603,264.2545966734718,266.8234396990587,286.2592940695586,246.87552609189677,262.3732870075495,269.48992245706097,263.73499707890903,240.50215801634826,269.6003487384045,284.68014872134,258.58013033202127,255.65385692486808,311.81052137175607,257.75597316254147,264.1925427102567,255.744692956567,284.633681131962,265.83611348543525,241.08606981655697,284.24357194836927
