Iteration,Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10,Trial_11,Trial_12,Trial_13,Trial_14,Trial_15,Trial_16,Trial_17,Trial_18,Trial_19,Trial_20,Trial_21,Trial_22,Trial_23,Trial_24,Trial_25,Trial_26,Trial_27,Trial_28,Trial_29,Trial_30
1,325.4598073375838,421.83484679905234,352.1223068879764,440.07150103124707,423.97812411420546,468.8966609279689,467.98810268643246,458.3212734468067,436.5421548682803,426.06869551110975,427.06226901123813,381.7005922731336,446.57963262937005,424.6725311036698,402.7540103081336,459.92729420015877,411.7717263790293,423.1588925820023,402.6954321900649,400.0862686056121,455.94230634885366,437.5888653431992,373.4613972550551,472.5639808454627,467.6219638860859,419.72409828981756,427.5349477186867,431.35048327787626,462.05366355420085,418.27513250051044
2,325.4598073375838,374.716867013486,352.1223068879764,387.8263947693677,366.5054042179171,363.17697037099964,398.52351815431456,385.78206124006476,393.2631367544635,375.7595160953089,391.80220026946523,381.7005922731336,410.1414924612074,316.40055568575684,325.0006775286099,373.35282953879994,373.76425381145737,353.92931729511184,327.1697528479665,392.00999255488495,369.19904514516526,376.008837643078,373.4613972550551,337.83185654477506,371.68058082185337,409.8331492685777,396.60515035220834,394.2486564611478,406.0579823113315,391.29582472515017
3,325.4598073375838,374.716867013486,344.3922513052618,355.00361961596184,355.1245137469324,314.6666053641222,373.57387627128844,333.5881434994677,344.76509853977905,352.5039559780811,348.9823094608518,348.92915861862184,377.6477230426204,316.40055568575684,325.0006775286099,366.57628413056034,355.35513911555313,353.92931729511184,327.1697528479665,348.22333375046674,367.7604102318737,318.08301260820076,339.8253965012766,317.4716143968162,327.03249978757447,359.1089540380883,382.88838551331656,340.3576848954627,360.6583231201879,351.52540781074026
4,314.38988466213425,314.03467802656775,322.94149232699704,321.47522164212995,333.7425676696501,314.6666053641222,361.3246574498299,333.5881434994677,344.76509853977905,352.5039559780811,348.9823094608518,348.92915861862184,344.02231090437584,307.9787118089364,288.35170531536204,309.044836127452,296.09030520782494,323.8245874572682,327.1697528479665,307.62951628433336,339.5576113596392,318.08301260820076,328.36362808278926,317.4716143968162,327.03249978757447,296.20520932941145,325.357610706254,329.3731640642718,329.93765549028114,351.28474528689424
5,314.38988466213425,314.03467802656775,322.94149232699704,321.47522164212995,323.4470792682182,314.6666053641222,319.5444077453033,333.5881434994677,289.15330028950063,340.4343520204967,338.7973735296343,335.2036277273681,331.69360100540064,307.9787118089364,288.35170531536204,309.044836127452,296.09030520782494,323.8245874572682,327.1697528479665,297.73648172799653,282.0801354220295,267.8563423590444,321.8487752263253,313.3605522269579,284.2824556456138,296.20520932941145,325.357610706254,329.3731640642718,329.93765549028114,351.28474528689424
6,293.0190388234259,311.90021277025494,316.1877914616727,298.39121186461307,323.4470792682182,314.6666053641222,314.48435866571776,318.5717620370243,277.05912408843363,310.6403348745508,308.5938971110702,335.2036277273681,331.69360100540064,307.9787118089364,278.29144827363706,309.044836127452,296.09030520782494,305.4470681001033,327.1697528479665,297.73648172799653,282.0801354220295,267.8563423590444,321.8487752263253,295.82605658022163,284.2824556456138,296.20520932941145,325.357610706254,329.3731640642718,329.93765549028114,337.2545310510205
7,269.93878947512644,285.4879912034024,282.5855567583407,275.21929687889696,323.4470792682182,289.0721646925816,314.48435866571776,301.8051880324975,277.05912408843363,299.2554517611833,308.5938971110702,312.5437488227379,319.6613128173459,307.9787118089364,278.29144827363706,309.044836127452,296.09030520782494,305.4470681001033,327.1697528479665,292.5720865869828,282.0801354220295,267.8563423590444,315.6244923077982,295.82605658022163,284.2824556456138,296.20520932941145,325.357610706254,329.3731640642718,329.93765549028114,293.2464596132533
8,269.93878947512644,285.4879912034024,252.18893465242766,275.21929687889696,323.4470792682182,289.0721646925816,314.48435866571776,301.8051880324975,256.5333118116115,285.7795774798597,305.90642609098626,312.5437488227379,263.0045544625744,272.6388196890447,255.3479302313675,309.044836127452,296.09030520782494,305.4470681001033,318.11875678662324,291.02990744720296,282.0801354220295,267.8563423590444,287.76258437491987,295.82605658022163,284.2824556456138,281.05045699804526,323.3913411542595,290.1129173144504,301.4573196254671,291.00259933986104
9,269.93878947512644,285.4879912034024,244.17406516864952,275.0182308163553,323.4470792682182,286.92081304762615,293.74716553060574,301.8051880324975,256.5333118116115,283.23936149561325,305.90642609098626,312.5437488227379,258.8059011934705,272.6388196890447,255.3479302313675,309.044836127452,296.09030520782494,305.1290349456194,318.11875678662324,202.90572304517582,282.0801354220295,263.57021730688064,287.76258437491987,242.55570024846048,284.2824556456138,281.05045699804526,281.6146035694241,290.1129173144504,284.8166631590118,277.0810789507746
10,269.93878947512644,285.4879912034024,244.17406516864952,275.0182308163553,323.4470792682182,271.1437093397804,279.73556116021615,288.66442739404374,256.5333118116115,278.56608978963334,281.2857691083831,282.18994643329773,258.8059011934705,272.6388196890447,255.3479302313675,301.8814874601359,296.09030520782494,224.58317573439462,318.11875678662324,202.90572304517582,282.0801354220295,263.57021730688064,253.65348273762845,242.55570024846048,284.2824556456138,281.05045699804526,281.6146035694241,290.1129173144504,284.8166631590118,264.2625609043862
