Iteration,Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10,Trial_11,Trial_12,Trial_13,Trial_14,Trial_15,Trial_16,Trial_17,Trial_18,Trial_19,Trial_20,Trial_21,Trial_22,Trial_23,Trial_24,Trial_25,Trial_26,Trial_27,Trial_28,Trial_29,Trial_30
1,437.70812664800087,512.8176084974224,450.8508708305364,508.60592737602724,515.8588774249611,516.1885093285769,477.0445614218098,500.2242338262768,550.724861355234,447.19710031779675,506.0093728937874,489.58592122655773,490.7403509200417,529.9900645432643,512.7045690544517,488.81088986353376,445.5396923930001,517.5238011535359,528.1653484940632,530.9706011736587,534.9830874658372,469.1665203616318,498.2001311905834,503.3994258252889,500.53679254679145,489.992914771379,519.3713232530531,544.4129785199773,444.9426767191415,492.0515708334153
2,437.70812664800087,420.01365677412184,374.58427268083636,379.38977492314615,439.64997218018476,433.4593573856057,405.37648677092454,417.85337766504193,449.9913230109315,447.19710031779675,432.62770450876803,384.3043384940461,463.0394601889617,372.6966872817153,417.4631002465117,415.9893098674846,335.9161233683049,339.9629375219388,409.7401450974195,395.52042519861243,335.3579320225339,435.90071398541596,380.96572693036046,403.83398662459575,450.4911963490678,340.016668679106,420.92338958141136,466.03881433569575,316.76813055905626,415.57195976959156
3,331.3333723652314,385.70103974969777,347.72516391430673,359.0054020143359,346.1503243385056,292.44637897470494,344.71864774999295,357.3624680514019,356.70965018897135,302.92999731095466,370.50802975808364,347.43843691796104,445.1610045436802,371.7624258874413,328.5220275186501,311.82886377445385,335.9161233683049,339.9629375219388,355.88439407724843,329.09619092459434,334.7768497500261,385.897753496745,361.73282247259397,370.4371287482045,366.23839982530995,340.016668679106,323.22279440664323,409.86685546767615,316.76813055905626,397.0284400142001
4,296.45961776723476,325.6940543667629,347.72516391430673,346.83260755567426,346.1503243385056,292.44637897470494,332.6608362023274,288.812985485879,356.70965018897135,290.7834702412766,327.9749806008506,261.8357161502519,409.20935045307726,270.28498613652783,328.5220275186501,311.82886377445385,323.3281425674666,320.50627075840265,343.7100588500062,290.4598560077712,284.429087312911,372.43395732115306,342.65264578089096,370.2870071666205,350.64345784016814,306.71421831272033,323.22279440664323,353.8264820940878,316.76813055905626,332.3734044714981
5,274.02008596952794,317.8022177932336,347.72516391430673,332.51482797712544,248.47765195256022,292.44637897470494,313.78417730297406,288.812985485879,320.0390214399929,290.7834702412766,277.5428617460685,261.8357161502519,328.141313545005,270.28498613652783,315.033275813165,302.9109321435898,302.1320628202486,319.2338297551604,316.7234842539176,289.64588851463355,273.91899621707597,359.20712219575154,271.6187668905817,333.1251456586617,331.7707323755776,306.71421831272033,323.22279440664323,343.35899319012157,310.596308734759,307.3345553863989
6,274.02008596952794,313.83111593615195,307.7742117498309,301.7704522160046,248.47765195256022,260.05740969449226,313.78417730297406,288.812985485879,320.0390214399929,290.7834702412766,277.5428617460685,261.8357161502519,328.141313545005,270.28498613652783,301.98863643609934,302.9109321435898,281.04233040283185,319.2338297551604,312.7575687534315,289.64588851463355,260.67033482799553,329.5011016041191,271.6187668905817,314.3810908382336,323.19446955057674,306.71421831272033,285.65238462952465,316.40186726210106,310.596308734759,226.65364035996717
7,269.4748600503469,310.1813981965505,307.7742117498309,301.7704522160046,248.47765195256022,260.05740969449226,293.9608746118409,288.812985485879,288.6523250686115,284.8359809113367,250.43727011791756,257.12165319426214,328.141313545005,270.28498613652783,301.98863643609934,301.1532798789791,226.9839356505783,280.8818148196121,312.7575687534315,275.5230761073821,260.67033482799553,301.1901767825866,255.44977071429923,297.28993655711434,323.19446955057674,306.71421831272033,285.65238462952465,302.61843033145124,310.596308734759,226.65364035996717
8,269.4748600503469,300.28598300388006,307.7742117498309,288.66128324728436,248.47765195256022,260.05740969449226,258.09140383731125,282.51904592136924,270.4026231414323,261.84964646107835,250.43727011791756,257.12165319426214,306.0591821570866,270.28498613652783,265.2320617009677,267.2802922873504,226.9839356505783,182.0814530500507,310.67241211357725,264.56848424268486,260.67033482799553,255.48151689959275,255.44977071429923,280.22573521779856,323.19446955057674,306.71421831272033,227.72824248401875,253.0315618854857,285.2996871616156,226.65364035996717
9,250.44952065611153,256.860898893316,306.6116520480213,253.2861384979237,248.47765195256022,260.05740969449226,258.09140383731125,270.6578106573891,252.78726097240116,261.84964646107835,250.43727011791756,236.28130842087285,280.30694216698214,270.28498613652783,226.440027752845,240.19962698852572,226.9839356505783,182.0814530500507,292.2441702303838,261.2216248057049,254.59383823636372,240.83242221473824,225.04890588944144,267.4909929401472,323.19446955057674,306.71421831272033,224.98795148939942,253.0315618854857,276.0297830208417,226.65364035996717
10,236.84230033437572,256.860898893316,304.0336310397591,253.2861384979237,248.47765195256022,233.33438790685463,258.09140383731125,270.6578106573891,252.78726097240116,261.84964646107835,250.43727011791756,236.28130842087285,280.30694216698214,270.28498613652783,226.440027752845,240.19962698852572,226.9839356505783,182.0814530500507,292.2441702303838,261.2216248057049,254.59383823636372,240.83242221473824,225.04890588944144,242.83937645516508,321.1883899997022,297.5699262778421,224.98795148939942,253.0315618854857,276.0297830208417,226.65364035996717
11,236.84230033437572,240.47328297238784,304.0336310397591,253.2861384979237,248.47765195256022,233.33438790685463,258.09140383731125,270.6578106573891,235.18069399294706,261.84964646107835,250.43727011791756,226.04279216323465,280.30694216698214,245.96568452991102,226.440027752845,240.19962698852572,226.9839356505783,182.0814530500507,292.2441702303838,227.76357743196456,254.59383823636372,240.83242221473824,225.04890588944144,242.83937645516508,318.7207719295188,274.893270982557,223.8560049356596,247.62718401510665,276.0297830208417,226.65364035996717
