Iteration,Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10,Trial_11,Trial_12,Trial_13,Trial_14,Trial_15,Trial_16,Trial_17,Trial_18,Trial_19,Trial_20,Trial_21,Trial_22,Trial_23,Trial_24,Trial_25,Trial_26,Trial_27,Trial_28,Trial_29,Trial_30
1,520.6921509374147,498.8667620215796,475.91382643910697,531.2677576405534,514.0117477435824,429.81237010917636,468.9899401099067,552.6322790355301,519.6502442129058,547.5586233391385,462.5629952078797,527.9430272273037,529.7182565449606,491.6310877689999,508.0272305701009,523.9524067810521,462.1922318224355,484.3044539815286,456.58109641507474,460.5191849895724,555.9565825097412,503.28031783261326,400.06457896300543,446.29465748151995,510.29318400939644,510.81236557054143,509.8814943276166,409.82779917784916,477.5922081712856,482.3499305418548
2,382.45278423981046,406.95029853834245,401.4138941206053,387.99131019233926,430.9568905323161,401.6387009853085,397.82726368458844,366.34420952225815,356.1050151862007,413.01122713971955,445.53256270485855,395.5398814576745,409.4141480823856,411.7220557805574,414.9013775424369,448.18222159347965,377.6695363243691,389.02552518315724,401.15697875528514,340.480700249103,444.7420756478224,404.7055372445615,350.0042296712024,380.56883718020237,424.7978038719881,403.2428433571552,398.3007267649831,363.6667064273192,352.70207869925656,387.25088008823707
3,320.5519667853747,385.61950525599184,370.7159178691665,387.2888631870345,350.2861240655574,285.6175881036114,349.1975584058121,366.34420952225815,356.1050151862007,413.01122713971955,383.193905436006,333.85209541696753,360.2660888767083,361.20426229506575,370.8447424725805,368.65827638235965,375.34421898826525,326.2124899043598,370.30681912123947,331.3771703966638,426.6398056633892,384.4351309940305,350.0042296712024,377.83796363876564,424.7978038719881,374.2332819661806,353.9167341412986,363.6667064273192,352.70207869925656,314.6656479363256
4,311.27207086928377,385.0657338637877,358.02404064808036,334.5934736985939,344.588728651652,285.6175881036114,284.2329979646128,331.321611822866,356.1050151862007,338.4305846406118,340.18011037096943,280.2055746458961,360.2660888767083,343.2843046383285,328.4299794360027,342.39550439570667,299.7833909418583,326.2124899043598,298.6655775215007,331.3771703966638,385.9363918002127,357.7226343107681,280.96314372690523,333.85317995896537,358.78815564606805,370.40679264603534,304.14233945954413,326.2363371126855,335.08155831736457,314.6656479363256
5,305.373580120685,314.0199593626264,331.1128443101835,323.6362249448161,344.588728651652,285.6175881036114,284.2329979646128,316.65383961154544,274.1016717540163,305.1209381813226,340.18011037096943,280.2055746458961,360.2660888767083,336.33002307822755,328.4299794360027,336.6948124881367,299.7833909418583,326.2124899043598,298.6655775215007,302.5366195398529,366.9988540440857,357.7226343107681,280.96314372690523,326.3846386724715,358.78815564606805,292.3418238232999,304.14233945954413,319.77848942610393,306.285744691201,314.6656479363256
6,305.373580120685,314.0199593626264,329.10034068035196,307.4159167600303,338.10004845391126,285.6175881036114,284.2329979646128,316.65383961154544,274.1016717540163,305.1209381813226,326.6585690128595,280.2055746458961,337.71625181015884,335.80447130764077,324.2317520840633,336.6948124881367,299.7833909418583,326.2124899043598,288.2822389686097,261.58195545424485,323.3980333202014,301.89148964320793,280.96314372690523,326.3846386724715,322.0761988267423,250.76907094051697,304.14233945954413,286.61666692626756,302.05545212315576,314.6656479363256
7,297.35349645298317,314.0199593626264,295.4802034571646,307.4159167600303,338.10004845391126,285.6175881036114,284.2329979646128,316.65383961154544,274.1016717540163,298.4744422852866,326.6585690128595,280.2055746458961,312.88213426488824,306.79109701993747,308.31236001455966,311.99611708842576,299.7833909418583,326.2124899043598,288.2822389686097,261.58195545424485,288.8244771825447,301.89148964320793,271.1442837089143,314.9005577814118,322.0761988267423,250.76907094051697,304.14233945954413,286.61666692626756,302.05545212315576,314.6656479363256
8,297.35349645298317,314.0199593626264,295.4802034571646,280.40443743488805,292.289538251094,240.35105123511633,284.2329979646128,296.97323661228256,274.1016717540163,297.2966636425857,306.44363082750914,280.2055746458961,307.94952699340007,291.55687011634905,276.5753644496777,311.99611708842576,299.7833909418583,326.2124899043598,288.2822389686097,261.58195545424485,288.8244771825447,301.89148964320793,271.1442837089143,302.04104217019307,265.31581883733134,250.76907094051697,284.1043540350253,286.61666692626756,271.0499689881878,314.6656479363256
9,297.35349645298317,294.2049795944506,295.4802034571646,280.40443743488805,292.289538251094,240.35105123511633,272.59262380357603,296.97323661228256,274.1016717540163,274.98427606491623,298.20846157067507,274.8838908786834,306.48097248911967,291.55687011634905,276.5753644496777,288.214750727303,299.7833909418583,326.2124899043598,288.2822389686097,261.58195545424485,264.31867895089516,301.89148964320793,271.1442837089143,283.56271173728095,265.31581883733134,250.76907094051697,284.1043540350253,286.61666692626756,256.58377212375365,273.9462507660452
10,297.35349645298317,294.2049795944506,295.4802034571646,279.3987992655338,261.6790972986462,240.35105123511633,272.59262380357603,265.0990655946094,274.1016717540163,274.98427606491623,285.94273873159744,252.21965974944072,272.7711135595779,291.55687011634905,276.5753644496777,288.214750727303,299.7833909418583,326.2124899043598,288.2822389686097,261.58195545424485,264.31867895089516,301.89148964320793,271.1442837089143,273.77809731086097,265.31581883733134,250.76907094051697,284.1043540350253,286.61666692626756,256.58377212375365,273.9462507660452
11,272.2051366741092,294.2049795944506,295.4802034571646,279.3987992655338,261.6790972986462,240.35105123511633,262.3628019263358,257.8344364438033,273.31060128675654,258.29600812449917,285.94273873159744,252.21965974944072,272.7711135595779,291.55687011634905,276.5753644496777,287.2604095292089,299.7833909418583,326.2124899043598,288.2822389686097,261.58195545424485,264.31867895089516,301.89148964320793,271.1442837089143,273.77809731086097,265.31581883733134,250.76907094051697,284.1043540350253,286.61666692626756,256.58377212375365,273.9462507660452
12,237.3900606427942,292.24764804738527,295.4802034571646,270.3589834009988,261.6790972986462,240.35105123511633,262.3628019263358,257.4787317773596,273.1692705674215,258.29600812449917,285.94273873159744,252.21965974944072,272.7711135595779,287.89204971811574,276.5753644496777,287.2604095292089,299.7833909418583,326.2124899043598,266.0013197702178,261.58195545424485,264.31867895089516,301.89148964320793,271.1442837089143,273.77809731086097,265.31581883733134,250.76907094051697,278.10011954804435,286.61666692626756,256.58377212375365,273.9462507660452
13,237.3900606427942,261.38276056124016,295.4802034571646,270.3589834009988,261.6790972986462,240.35105123511633,262.3628019263358,257.4787317773596,273.1692705674215,258.29600812449917,262.7847064038352,252.21965974944072,272.7711135595779,287.89204971811574,266.9124281593482,287.2604095292089,299.7833909418583,296.96714884439695,266.0013197702178,261.58195545424485,253.38530411933283,301.89148964320793,252.35993102919244,222.42521501797307,265.31581883733134,250.76907094051697,278.10011954804435,286.61666692626756,246.37838937018176,273.9462507660452
14,237.3900606427942,261.38276056124016,295.4802034571646,247.39851508753765,261.6790972986462,240.35105123511633,262.3628019263358,248.34007391628373,273.1692705674215,258.29600812449917,262.7847064038352,252.21965974944072,272.7711135595779,287.89204971811574,266.9124281593482,287.2604095292089,299.7833909418583,296.96714884439695,266.0013197702178,261.58195545424485,253.38530411933283,301.89148964320793,252.35993102919244,222.42521501797307,265.31581883733134,250.76907094051697,278.10011954804435,286.61666692626756,246.37838937018176,273.9462507660452
15,237.3900606427942,261.38276056124016,293.18178735227383,247.39851508753765,261.6790972986462,240.35105123511633,262.2712355115452,248.34007391628373,273.1692705674215,258.29600812449917,262.7847064038352,252.21965974944072,272.7711135595779,287.89204971811574,266.9124281593482,287.2604095292089,299.7833909418583,296.96714884439695,266.0013197702178,253.65296758582792,253.38530411933283,301.89148964320793,252.35993102919244,222.42521501797307,265.31581883733134,250.76907094051697,278.10011954804435,286.61666692626756,246.37838937018176,273.9462507660452
16,237.3900606427942,261.38276056124016,270.9376728928768,247.39851508753765,261.6790972986462,240.35105123511633,262.2712355115452,248.34007391628373,243.85193468426894,243.43820380321338,262.7847064038352,252.21965974944072,272.7711135595779,267.95307061350667,266.9124281593482,287.2604095292089,299.7833909418583,296.96714884439695,266.0013197702178,253.65296758582792,253.38530411933283,301.89148964320793,252.35993102919244,222.42521501797307,265.31581883733134,250.76907094051697,278.10011954804435,286.61666692626756,246.37838937018176,262.41468657060824
17,237.3900606427942,238.7504024469511,270.9376728928768,247.39851508753765,261.6790972986462,240.35105123511633,251.91328161417528,248.34007391628373,243.85193468426894,243.43820380321338,262.7847064038352,252.21965974944072,260.38001702450543,266.3896035116543,266.9124281593482,287.2604095292089,299.7833909418583,296.96714884439695,266.0013197702178,253.65296758582792,253.38530411933283,301.89148964320793,252.35993102919244,222.42521501797307,265.31581883733134,250.76907094051697,278.10011954804435,281.4293380443007,246.37838937018176,262.41468657060824
18,237.3900606427942,238.7504024469511,270.9376728928768,247.39851508753765,261.6790972986462,240.35105123511633,251.91328161417528,248.34007391628373,243.85193468426894,243.43820380321338,262.7847064038352,252.21965974944072,260.38001702450543,266.3896035116543,266.9124281593482,287.2604095292089,299.7833909418583,296.96714884439695,266.0013197702178,253.65296758582792,253.38530411933283,280.36179038331414,252.35993102919244,222.42521501797307,265.31581883733134,250.76907094051697,264.83691836589117,281.4293380443007,246.37838937018176,262.41468657060824
19,237.3900606427942,238.7504024469511,270.9376728928768,247.39851508753765,261.6790972986462,240.35105123511633,238.35374459916207,248.34007391628373,243.85193468426894,243.43820380321338,262.7847064038352,252.21965974944072,260.38001702450543,266.3896035116543,266.9124281593482,287.2604095292089,299.7833909418583,296.96714884439695,266.0013197702178,226.91334345982284,253.38530411933283,280.36179038331414,252.35993102919244,222.42521501797307,265.31581883733134,250.76907094051697,264.83691836589117,281.4293380443007,246.37838937018176,262.41468657060824
20,237.3900606427942,238.7504024469511,270.9376728928768,247.39851508753765,261.6790972986462,240.35105123511633,238.35374459916207,248.34007391628373,243.85193468426894,243.43820380321338,262.7847064038352,252.21965974944072,246.70680535014262,266.3896035116543,266.9124281593482,287.2604095292089,299.7833909418583,295.93869188053515,266.0013197702178,226.91334345982284,253.38530411933283,273.8668611969135,252.35993102919244,222.42521501797307,265.31581883733134,250.76907094051697,264.83691836589117,281.4293380443007,246.37838937018176,262.41468657060824
21,237.3900606427942,238.7504024469511,270.9376728928768,247.39851508753765,261.6790972986462,240.35105123511633,238.35374459916207,248.34007391628373,243.85193468426894,243.43820380321338,262.7847064038352,252.21965974944072,246.70680535014262,266.3896035116543,266.9124281593482,287.2604095292089,298.4119591015827,283.607886893124,266.0013197702178,226.91334345982284,252.98644054447144,273.8668611969135,252.35993102919244,222.42521501797307,265.31581883733134,250.76907094051697,259.162222158822,281.4293380443007,246.37838937018176,262.41468657060824
22,237.3900606427942,238.7504024469511,270.9376728928768,247.39851508753765,261.6790972986462,240.35105123511633,238.35374459916207,248.34007391628373,243.85193468426894,242.5319958317196,262.7847064038352,252.21965974944072,246.70680535014262,266.3896035116543,217.35263049810573,287.2604095292089,298.4119591015827,283.607886893124,266.0013197702178,226.91334345982284,252.98644054447144,273.8668611969135,252.35993102919244,222.42521501797307,265.31581883733134,250.76907094051697,250.13347267892627,281.4293380443007,246.37838937018176,262.41468657060824
23,237.3900606427942,238.7504024469511,270.9376728928768,247.39851508753765,261.6790972986462,240.35105123511633,238.35374459916207,248.34007391628373,243.85193468426894,237.70052999679888,262.7847064038352,252.21965974944072,246.70680535014262,266.3896035116543,217.35263049810573,287.2604095292089,298.4119591015827,283.607886893124,266.0013197702178,226.91334345982284,252.98644054447144,273.8668611969135,251.17355685715174,222.42521501797307,265.31581883733134,250.76907094051697,250.13347267892627,281.4293380443007,246.37838937018176,262.41468657060824
24,237.3900606427942,238.7504024469511,270.9376728928768,247.39851508753765,261.6790972986462,240.35105123511633,238.35374459916207,248.34007391628373,243.85193468426894,237.70052999679888,262.7847064038352,252.21965974944072,246.70680535014262,266.3896035116543,217.35263049810573,287.2604095292089,298.4119591015827,283.607886893124,266.0013197702178,226.91334345982284,252.98644054447144,273.8668611969135,251.17355685715174,222.42521501797307,265.31581883733134,250.76907094051697,250.13347267892627,281.4293380443007,231.00776340252614,262.41468657060824
25,237.3900606427942,232.1527664628625,263.61512343537083,247.39851508753765,261.6790972986462,240.35105123511633,238.35374459916207,248.34007391628373,243.85193468426894,214.60517185542096,262.7847064038352,252.21965974944072,243.09169449608015,266.3896035116543,217.35263049810573,287.2604095292089,298.4119591015827,278.74251207447355,266.0013197702178,226.91334345982284,252.98644054447144,273.8668611969135,251.17355685715174,222.42521501797307,265.31581883733134,250.76907094051697,250.13347267892627,281.4293380443007,231.00776340252614,262.41468657060824
26,237.3900606427942,231.81848893479935,263.61512343537083,247.39851508753765,261.6790972986462,240.35105123511633,238.35374459916207,239.80896034798684,243.85193468426894,214.60517185542096,262.7847064038352,252.21965974944072,243.09169449608015,266.3896035116543,217.35263049810573,287.2604095292089,298.4119591015827,278.74251207447355,266.0013197702178,226.91334345982284,252.98644054447144,272.7564248116048,251.17355685715174,222.42521501797307,265.31581883733134,250.76907094051697,241.73232116002163,281.4293380443007,231.00776340252614,262.41468657060824
27,237.3900606427942,226.23671241410034,263.61512343537083,247.39851508753765,261.6790972986462,240.35105123511633,238.35374459916207,239.80896034798684,243.85193468426894,203.29826084959637,262.7847064038352,252.21965974944072,243.09169449608015,266.3896035116543,217.35263049810573,287.2604095292089,298.4119591015827,278.74251207447355,266.0013197702178,221.11214344415305,252.98644054447144,272.7564248116048,251.17355685715174,222.42521501797307,265.31581883733134,250.76907094051697,241.73232116002163,281.4293380443007,231.00776340252614,262.41468657060824
28,237.3900606427942,206.1607369730241,263.61512343537083,247.39851508753765,261.6790972986462,240.35105123511633,238.35374459916207,239.80896034798684,243.85193468426894,203.29826084959637,262.7847064038352,252.21965974944072,243.09169449608015,266.3896035116543,217.35263049810573,287.2604095292089,298.4119591015827,273.4544828158019,266.0013197702178,221.11214344415305,252.98644054447144,272.7564248116048,251.17355685715174,222.42521501797307,265.31581883733134,250.76907094051697,241.73232116002163,281.4293380443007,231.00776340252614,262.41468657060824
29,237.3900606427942,206.1607369730241,263.61512343537083,247.39851508753765,261.6790972986462,240.35105123511633,238.35374459916207,239.80896034798684,230.9343735529743,203.29826084959637,262.7847064038352,252.21965974944072,243.09169449608015,266.3896035116543,217.35263049810573,287.2604095292089,280.90180657473087,273.4544828158019,266.0013197702178,221.11214344415305,252.98644054447144,272.7564248116048,251.17355685715174,222.42521501797307,265.31581883733134,250.76907094051697,241.73232116002163,251.8177795267559,231.00776340252614,252.00436774838622
30,237.3900606427942,206.1607369730241,217.50948881205193,247.39851508753765,261.6790972986462,240.35105123511633,238.35374459916207,239.80896034798684,230.9343735529743,203.29826084959637,262.7847064038352,252.21965974944072,243.09169449608015,266.3896035116543,217.35263049810573,287.2604095292089,280.90180657473087,273.4544828158019,266.0013197702178,221.11214344415305,249.13647492671146,268.7469526165782,251.17355685715174,222.42521501797307,265.31581883733134,250.76907094051697,241.73232116002163,251.8177795267559,216.27598229384733,252.00436774838622
31,237.3900606427942,206.1607369730241,217.50948881205193,247.39851508753765,261.6790972986462,240.35105123511633,233.97256335675178,239.80896034798684,230.9343735529743,203.29826084959637,262.7847064038352,252.21965974944072,243.09169449608015,266.3896035116543,217.35263049810573,287.2604095292089,274.52349787051924,273.4544828158019,266.0013197702178,221.11214344415305,249.13647492671146,268.7469526165782,251.17355685715174,222.42521501797307,265.31581883733134,250.76907094051697,241.73232116002163,251.8177795267559,216.27598229384733,252.00436774838622
32,237.3900606427942,206.1607369730241,217.50948881205193,247.39851508753765,261.6790972986462,240.35105123511633,233.97256335675178,239.80896034798684,230.9343735529743,203.29826084959637,262.7847064038352,252.21965974944072,243.09169449608015,266.3896035116543,217.35263049810573,287.2604095292089,274.52349787051924,273.4544828158019,266.0013197702178,221.11214344415305,249.13647492671146,268.49248715993065,251.17355685715174,222.42521501797307,265.31581883733134,250.76907094051697,241.73232116002163,251.8177795267559,216.27598229384733,252.00436774838622
