Scenario ID,Trial,Search Space LB,Search Space UB,Optimum Value,Final Fitness,Alpha Position,Fitness_Iter_0,Fitness_Iter_50,Fitness_Iter_100,Fitness_Iter_150,Fitness_Iter_200,Fitness_Iter_250,Fitness_Iter_300,Fitness_Iter_350,Fitness_Iter_400,Fitness_Iter_450,Fitness_Iter_500,Fitness_Iter_550
0,11,-5.12,5.12,0,8.181954518824227,"[0.002576145241506289, -0.006435601135986069, 0.002778686242760564, 0.006432413306288076, -0.9945231731361082, -0.9945554116839643, -0.007739540041912463, -0.027717474328056824, -0.013106563222351042, 0.04496663329528783, -0.9955683760590306, -0.00039628539678826513, -0.033036825829048766, 0.027283662192384206, 0.024336229076729943, 0.030200153745969516, 0.0005725735627102324, 0.0066535533529332724, -0.02126006405063041, 0.00018994869856836516, -0.9947489295624896, 0.0196041529398423, 0.025316297025192114, 0.004944596164667914, 0.9932501772119302, -0.020213102462632193, -0.026321934964600224, -0.033966638339671285, 0.9959192574886107, -0.030363188838648192]",417.09709700029066,125.99713645200407,66.32663088702151,29.115271387646885,15.655856749802922,15.239226104370005,14.356184184574033,12.492223938681548,11.42063457887491,10.500696015383596,9.252464667401568,8.635600091536446
0,12,-5.12,5.12,0,1.1368683772161603e-13,"[8.021567410310126e-09, -5.864723817694539e-09, 4.4521399900077085e-09, 6.25799412290462e-09, 5.936637847980819e-10, -9.470563888669403e-09, -1.063510524090816e-08, 3.954744087764084e-09, -1.4235810752438738e-08, -6.794961038281144e-09, 5.632654342946353e-09, 3.06901970503759e-09, -6.82684220265628e-09, 4.219798732663094e-09, 2.2879778072137924e-09, -5.067483321852251e-09, -6.802421737006625e-09, 7.524874057196485e-09, -6.636939886561777e-09, -5.1132946765619636e-09, -6.111720018964206e-09, 7.791379097454865e-09, 6.294656351713002e-09, -3.648069402117926e-09, -1.7779138161699848e-09, 7.959375381005884e-09, -5.757871512912516e-09, -8.353418401441104e-09, -8.652951244414453e-09, -2.705919932566303e-09]",393.3724599135298,107.50321518671532,11.846829176346148,1.093059399005483,7.063363227644004e-08,3.979039320256561e-13,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13
0,13,-5.12,5.12,0,12.508127040575062,"[0.996798039115661, 0.9972085938809467, 0.03142080573004247, 0.9935154492510332, -0.013517447860887266, 0.9950529070503382, 0.015717747901594414, -0.9936261762841916, 0.0018428127463092636, 0.004019313589152418, -0.04438848738563461, 0.0009161164329949401, -0.02803537261709277, 0.9963115153377666, 0.009631639768039157, -0.99343864518102, 0.9957029243033766, 0.04484194116850837, -0.02533296033688348, 0.00012553704058770876, -0.9926875348711706, 0.03323832525447301, -0.031007538466194973, 0.00501790063709695, -0.00025706687736892775, -0.006969916177981261, -0.0476648622058784, 0.02924846283748117, -0.02687088765820178, 0.9924446566824727]",429.81491607550043,132.97494709109313,106.5201945486148,56.010439247578546,55.11375602757323,44.17451096407967,34.53395425273885,25.362694785907195,20.058753357369255,17.38275105089997,14.845151765152366,13.338368136421991
0,14,-5.12,5.12,0,5.06031075273404,"[-0.0011129625766157503, -0.014632314352589049, -0.023164259729941072, -0.03491819458371026, 0.0002712387160208607, 0.005343768857339448, -0.015842413160485513, 0.009875272938620228, -0.021203984994645708, 0.007399566338971653, 0.9963739490218835, -0.0010539275455334618, 0.022165254185209093, -0.004773672590753897, 0.0017461505235880637, 0.007443700764699912, -0.005464259631071222, -0.0126853630133974, 0.02399768950357206, -0.9961859461571816, 0.002054849631568878, -0.008417187478872101, -0.003342023826776952, 0.996506818743792, 0.027446728818408594, -0.0005777813949752186, -0.0005856420510292892, -0.019538951474268096, 0.0060152592533393445, 0.9954339106183294]",406.410285794602,91.4196281843463,32.25171310152206,15.157619271458088,10.021529397236975,10.021529397236975,7.869891408898297,6.2421227234349885,6.213499166703059,6.0020193230006385,5.385832341844434,5.257085033544229
0,15,-5.12,5.12,0,7.425206286600769,"[-0.017651270662980778, -0.008459361835125634, -0.9952373790729112, 0.0008739511247561893, 0.000968599249571156, -0.000578019364236404, 0.9947990782110638, -0.011955063120413278, 0.004600593847136736, -0.9949380931093073, 0.0013492711860738638, 0.02460543188152453, -0.026988383110163383, 0.001972820213052451, -0.038950515630371996, 0.010875936468790037, 0.007522183077551148, 0.020494189554175257, 0.03140574973122234, 0.9947385321596922, 0.008408786361135512, -0.008569505936083743, -2.7102112545307477e-06, 0.03412195373596738, 0.01782323904215488, 0.9958909723827265, -0.015098625474704086, -0.01515897612981032, -0.016854014859998934, -0.9944700099978352]",457.22514403692117,132.52979789393845,37.64249753486706,15.862809814293826,13.572234625446526,12.045275324536988,11.082001286766058,9.955501655673743,8.75888675149207,8.651862644260461,8.459642127863674,7.882801638571266
0,16,-5.12,5.12,0,5.684341886080802e-14,"[-3.5594469594002476e-09, -4.35454339253738e-09, 8.152211350420657e-09, 7.758290010428937e-09, -9.123110267239554e-09, -8.815694840791366e-10, 5.718283624389642e-09, -5.246265644132109e-10, -3.889755184616206e-09, -2.550216038343933e-09, 3.3234961449579714e-09, 3.460994157933328e-09, 8.528320272205292e-09, -5.925726576094803e-09, -1.7158408027739824e-09, 4.007171483522143e-09, -8.42877945217424e-09, -2.4205757398476635e-09, -7.568607074404099e-09, -4.158504651741168e-09, -7.243503574727583e-10, 6.582223655016151e-09, 7.249250089103043e-10, 2.5093989108881942e-09, 5.680528936125029e-09, 5.501997968337946e-09, -1.0957520224508244e-08, -4.929002095366286e-09, -8.634362558268549e-09, 7.1485439789853444e-09]",385.3981325837283,83.11438313411057,9.56902525565539,1.3278527148941066e-06,1.1368683772161603e-13,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14
0,17,-5.12,5.12,0,11.53329092436104,"[-0.02004647301728113, -0.00031762637162469076, 0.02487021353002916, -0.9949379696001452, -0.04805426174422056, 0.9937246689679604, -0.0008488619072473114, 0.004246664961678803, 0.005786012399183527, -0.022106343752524182, 0.9965733642432122, 0.04506549956611394, -0.00044395580246714417, -0.046271613133511025, 0.9974818887988697, 0.0012568895382392142, 0.9948685184089614, -0.013693896199042044, 0.9958201438660748, 0.0015328388762743117, -0.014180441735826221, -0.00741957433714191, -0.00041765476886101993, -0.9943133732443341, -0.028903405650552827, 0.020922665484322422, -0.020927037763943446, -0.053459316014832226, -0.9966063616766219, 0.9966005218132201]",447.08815071312466,114.28949499243456,61.884569663120914,41.98486827627704,27.71076911716159,23.148467273721906,22.338863191902988,20.499964109980453,17.178414349494176,14.620762686141006,14.576257354582594,12.406741691564207
0,18,-5.12,5.12,0,8.274279296372129,"[0.0005361412992970216, 0.043278030029425985, -0.014137608094434206, -0.0005653857489287262, 0.9947691890020884, 0.9942397065347777, -0.03711147295051376, 0.010896094833941383, -0.0010961351411067355, -0.022410749284941467, -0.034333125785227736, 0.012421050957213353, 0.994038538500968, 1.6993695695077804e-06, 0.011603828082379586, 0.002922853676730064, 0.036545730152020006, 0.0024640628408043597, 0.035219968881848196, -0.004024025082602023, 0.004402058560823541, 0.9968504190712375, 0.022028918649442453, -0.9961620932913915, 0.02601254902153549, 0.9968748014452844, 0.012974264751781206, 0.01708728437975182, 0.04306719634079492, -0.0031865420231822483]",410.1826977930135,96.53951759282805,38.87369286974791,35.5127284046315,26.91848225374389,17.87120737074281,15.903965755428658,12.01472386635038,10.291843087386553,9.045642332155353,9.045642332155353,8.846639922989596
0,19,-5.12,5.12,0,10.833453622128332,"[0.9944464792420442, -0.031909576292208364, -0.03464079119850805, 0.027173905967251777, 0.03526120566381419, -0.020216837878371585, 0.9956412013610407, -0.013352622022604343, 0.020430720194513086, -0.01617946669167125, -0.03048081540790193, -0.9981535222023181, -0.045844175529942355, -0.03740847944629433, -0.9962238699848207, 0.02865061577614192, 0.035105759698322636, 0.003506054523349178, -0.008270169748788803, -0.03940091206235863, -0.02782726523096546, 0.9971614679735064, 0.04087014823388291, -0.022986270397280073, -0.015538131641928743, 0.9963036128600082, -0.020429226292488778, -0.04076198212820348, -0.9950088844787057, -0.02614357939800982]",394.1868928415471,87.18415366110051,37.17651556709876,31.936594931948605,31.936594931948605,30.07808096753115,19.50696092978285,18.264334888749374,14.659439528098233,13.493983539616806,12.38890454218489,11.765281658293304
0,20,-5.12,5.12,0,13.564723575836126,"[0.9954728190747222, -0.004008402698644886, 0.9947915915066723, 0.9957298862011541, -0.060582021818337495, -0.030289666668901205, 0.042622558722654524, 0.02650376098183571, -0.0006918489924521154, 0.9939354635030497, -0.04708736029936489, -0.03715829304792795, 0.026283004136208987, -0.002419110884643416, 0.03142675118444682, -0.9952127738656138, 0.03467103050863418, 0.9960961899887204, 0.006489833525114896, -0.037281239264403965, -0.0017676197977394281, 0.03898996918172948, 0.9963293661030139, -0.9964228723300961, 0.04326695778408407, 0.9946775986916032, -0.0016170817431202522, -0.036788708060535136, 8.090005803218503e-05, -0.060026533125639325]",447.0139431076715,160.6459656055701,145.8123865387196,81.11289663975126,36.91030709023107,30.92989816834654,22.729015781885607,20.73120862772231,17.820239175640836,17.820239175640836,17.49248002000246,15.17861169043698
0,21,-5.12,5.12,0,5.684341886080802e-14,"[-3.149779992384083e-09, 7.253056821809878e-09, 2.606419968742557e-09, -3.743584997550897e-09, 2.4337376558491997e-09, 1.6277637016059998e-09, 3.436795736888598e-09, -1.4059180486469813e-09, -5.9068199220746465e-09, 5.3043418546394605e-09, 8.389567263122899e-09, 5.350367260348321e-09, 3.053316710577292e-09, -6.866135215943814e-09, -2.1062387389747528e-09, 3.2399016802742153e-09, -4.685690058181535e-09, -1.2254135484113249e-09, -5.432889693679499e-09, 6.3415663831278835e-09, 6.291711152073276e-09, 6.883480452302138e-10, 4.628901706382749e-09, 6.110627559507975e-09, -8.055251576877254e-09, 3.774654366850427e-09, 9.424710789573965e-09, -1.1426174673090372e-08, -8.679458929350403e-09, -9.496504915773585e-09]",439.7692603387222,64.42907130021868,0.0013418047744835349,5.4001247917767614e-12,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14
0,22,-5.12,5.12,0,3.580279126368964,"[0.006636706188060337, 0.00012706168386689143, -0.0010533770274729903, 0.003723526684012768, -0.008645667985089034, 0.00018240278908887575, 0.010778737223549939, 0.017981155228544488, 0.006496583317234794, 0.9945832596513098, 0.022009520840252428, -0.013657653125450864, 0.013078784418935285, 0.005534995899385997, -0.01605066745850081, -0.00032229532156513585, 0.009978137104888596, -0.9949157201644381, 3.508960059850352e-05, 0.004480123400485425, 0.002738334425237632, -0.01846590738667686, -0.006986833530988612, 0.9967210314496553, 0.0014566671207756343, 0.009968722949072806, -0.004374382086972162, 0.009354367848815492, 0.012211047859216784, 0.019505144234122973]",409.3549507038026,40.319254985920736,17.150675517542425,8.846699474486172,7.676755834297751,5.989993797766203,5.218166010101754,4.1789639064392645,3.9101591431185625,3.7243603465095134,3.664995843571546,3.6589735168599873
0,23,-5.12,5.12,0,7.091226936745329,"[0.0008046929291207761, -0.0214805724754914, 0.016965109232645048, -0.004186854812529006, -0.02750156715904417, -0.0107825455794206, -0.9957551643124933, -0.01496763985499694, 0.020557528448541973, -0.004212555853761124, 0.0175544484784238, -0.03341233243317543, 0.00877445408080213, 0.9944781360884836, 0.02036360068077503, 0.9933282412611621, 0.021490817537398677, 0.029325080456003683, -0.001789997182070735, 0.9945831948105441, -0.0040757897800105525, 0.02192722204391817, -0.9929070099967348, 0.023692762067821782, -0.03149462050712426, 0.03059676397558153, -0.0013565064185385722, -0.037898846775149764, -0.018791659627752644, -0.019064914690551937]",445.870267045641,163.86731242226827,34.954653006828835,21.291213515843026,15.795066959212306,13.683895884770095,11.179077263370175,11.179077263370175,10.499327288876884,8.436276728931205,7.719409137092271,7.448662326930332
0,24,-5.12,5.12,0,3.579946098587527,"[-0.9944003708008289, -0.003582010803476976, -0.011038710727354406, 0.013722585243776564, -0.008631930720889969, -0.01022508387308374, 0.013905848172250046, -0.011372864347774403, -0.008042069163669119, 0.008395922070052464, -0.9948248385384613, -0.012346651621407467, -0.0075635195350853834, 0.01254153817194581, 0.0018830163533865019, -0.0066348181001965045, 0.012581856083783372, 0.008034305373700867, 0.0060155217569386465, -0.015807113609257684, 0.00780680114062271, 0.013703060434056447, 0.0050200536750582, 0.010966239093725072, 0.9951558160622627, 0.014432680938638143, 0.006048962808530511, -0.015727293429254274, 0.0063554635349731825, 0.013801696399712071]",433.8257421884529,95.70186137629773,40.05490178092549,32.81933152977865,9.27699447246772,6.6835472811806085,4.764150863415125,4.351224916402714,4.1697449702556355,3.8458143788557777,3.805462724806148,3.652319519258583
0,25,-5.12,5.12,0,5.684341886080802e-14,"[-1.0851044507376173e-09, 4.2580747816600706e-09, 3.3092142359691934e-09, -3.707188334090006e-09, -6.792788553866558e-09, -7.117910705289887e-09, -1.2840422058957301e-09, -2.536243215445211e-09, -5.691471294255734e-09, -5.565713223631974e-09, -3.1781652864992793e-09, -1.2511648606050585e-08, -3.326423581029303e-09, -4.714634904701143e-09, 6.807021613042252e-09, -3.164372763819756e-09, 4.604476799840995e-09, 2.385968755902468e-09, 4.062717273711769e-09, 8.003643081622158e-09, 6.674563124420274e-09, 7.898707465869848e-09, 4.497652916768402e-09, -2.3791004721829268e-09, 5.860006702107512e-09, -5.855062212845041e-09, -5.385820678327491e-09, -6.0476725849412105e-09, 4.555373855907874e-09, 4.641655060311223e-09]",436.39764490851235,82.0267660789824,4.11685695280255,2.7810969413621933e-05,7.958078640513122e-13,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14
0,26,-5.12,5.12,0,18.10117758920063,"[0.06505034509372898, -0.03276644666582307, 0.9971151283955972, -0.00987638714013972, -0.9944415253647989, -0.9954554129795801, 0.9944895844070416, -0.03201042537714294, -0.998513362376527, -0.9934916179640672, 0.9908993424093007, -0.0309920317125858, -0.9938651325857428, 0.010259503464632225, -0.9950472290276302, 0.05509173436131931, -0.001688234908693076, 0.00334719224862301, 0.0016349074479151682, 0.0019314497131093233, 0.0667852798055879, 0.9938573937384856, 0.005042908899572929, -0.9964474943826511, -0.028421288362716624, 0.06019002011188768, -0.995634801826224, -0.04168645375779434, -0.9961370446806876, -0.9950451622813068]",417.88732913130235,128.08582372877177,80.42786409526474,75.6780569765549,75.6780569765549,72.76783993839629,72.76783993839629,44.414552375025835,30.27701506306829,26.095145517865774,21.93331342126129,20.282152324690458
0,27,-5.12,5.12,0,2.175011716496556,"[-0.0041000884482231825, -0.995378902628353, 0.008316370621771263, -0.006184208143906744, -0.008580859464631274, 0.008145993055980405, -0.007014908823456345, 0.007118515098664346, 0.00021800840727692616, -0.004313051570990822, 0.0005631177100289264, 0.003687694074510972, -0.001666876393890071, -0.0049092703798381265, -0.005201994056324821, 0.004074898419199613, 0.0014886907849636088, -0.005715047492968139, -0.007072136055148448, 0.00475488816715508, -0.008836198133822748, 0.008462035473161045, -0.004867694620745766, 0.006295533229715211, -0.004178432513339381, -9.672858169196275e-05, 0.994540024859166, 0.006829707809741237, -0.007856605828387764, -0.004383991867360493]",372.75321177266443,45.72059277000088,15.257700507778111,7.385316144718445,4.557033863497566,2.8184827650508737,2.564188346169658,2.395544121256819,2.3364390954491228,2.2864358772411606,2.2285018780058863,2.1961770262479376
0,28,-5.12,5.12,0,2.2737367544323206e-13,"[5.4791344794580255e-09, -8.317672772761853e-09, -8.464986045453315e-09, -9.463740013870847e-09, -6.07293859644642e-09, 9.4537515593629e-09, -1.2965133855402655e-08, 4.822428678608048e-09, -5.5832902745578394e-09, -1.1289191803598442e-10, 5.5628506245852805e-09, 2.0336576866952782e-09, 7.908025345670922e-09, -4.608582848675269e-09, -6.22745766065691e-09, -6.494653703725817e-09, -7.3090840047029815e-09, 5.782269774101678e-09, -1.3127773534904463e-08, -1.3331966641771942e-08, -8.587750954802686e-09, 7.3634129904576184e-09, -1.0589396026716713e-08, 9.003658263395664e-09, -5.265443192570274e-09, 4.223183580620571e-09, 1.045176745151366e-08, -8.781989357942166e-09, 5.79505954334536e-09, -7.737335216972951e-09]",437.81309997163373,185.34204675999663,28.943704517274284,9.552793757401503,0.06001405626744827,9.829358305069036e-08,2.5011104298755527e-12,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13
0,29,-5.12,5.12,0,0.9996403772109943,"[-3.953117198474132e-05, 0.0012652116067872754, 0.0009241330418392479, 0.9949543671550272, -0.0008538599789451595, 0.0002980464862183396, -0.0004030205506317941, -0.0011779236354234612, -0.0010847759862970818, -0.0005946093056197199, -0.0006827184709017331, 0.0012526814083706483, 0.0010784262839971248, 0.0009259383533581911, -0.0013190579932107482, -0.0010611807330427325, -0.00010335530205374255, 0.0006665116271902249, 0.0011150433057380837, -0.0012759276558034216, -2.499712351955452e-05, -0.000255387883981939, 0.00013082692500354653, -0.0009607788204331058, 0.0005349791425368622, 0.0012601929609967755, -0.0014006809284143884, -9.283699817785873e-07, 0.001231045306846923, -0.0007976489069037029]",427.36111220016926,100.8694766176724,17.726691602029348,5.420295577993215,4.288186926080698,1.0626319958826116,1.0253087321748922,1.0113467971978594,1.0053954496587494,1.0016890830691523,1.000807538258016,1.0000129301803327
0,30,-5.12,5.12,0,5.259635476176584,"[0.025008943970885156, 0.0073513475889450675, -0.9957978995267496, 0.02285805103640559, 0.9929859944431243, 0.020270997697709348, -0.016298829152816552, 0.0001837961476471861, -0.005414247762241864, -0.004541292834961297, 0.007496649487913842, -0.012233111326998447, -0.025688484514448717, 0.022754711436276054, 0.015475280477697417, -0.0019168344956046468, -0.010245436871356262, -0.018128873215526475, 0.017656406104332056, 0.0014435028055768129, -0.015127676738888596, 0.023285847130138038, -0.017034406109253553, 0.9950302415321621, -0.013254300603414926, -0.995288413382057, -0.029989276727169667, -0.002553327156205043, 0.002087779402234702, -0.0025960116107235365]",413.84825083349943,170.0655008344826,74.60583347297933,37.54580043951415,21.36073413930899,15.652000982231357,9.329988956851764,7.115100082658955,6.468045819614645,6.013717142057601,5.708664209174344,5.5350087714070355
