Iteration,Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10,Trial_11,Trial_12,Trial_13,Trial_14,Trial_15,Trial_16,Trial_17,Trial_18,Trial_19,Trial_20,Trial_21,Trial_22,Trial_23,Trial_24,Trial_25,Trial_26,Trial_27,Trial_28,Trial_29,Trial_30
1,462.52843777940325,440.07274876482694,450.7135216047542,431.9097301691729,489.4593104055387,448.69981709099756,477.973062197813,477.2802923404438,417.88531543568183,389.56267666969126,390.1540285935957,442.1633486600725,382.72766696967597,411.7257535128771,436.42411355474013,451.74338911885275,476.2132585379721,474.9784302308326,410.4117805555302,456.65322194134967,452.01098583067864,447.41712194475673,496.7661978183443,467.0014567109238,476.7427769542888,383.7442235883071,449.3289340865405,454.89872152844407,440.7327126322277,428.6124927465725
2,364.0594524459494,382.00870152886586,353.6613299559902,381.9107027170114,337.43043639335787,358.7009590399291,361.1750208710553,374.25412465525926,366.06856309576483,381.9134153271087,390.1540285935957,400.09819173069195,382.72766696967597,379.00098706638863,377.01153472855964,356.91718725304145,377.8486416436904,408.91071830663435,410.4117805555302,368.7947357692128,392.8580360294483,385.25698459564524,419.98292485040076,364.3021101555406,365.83579608679906,383.7442235883071,372.4508264052893,421.65011133346707,336.9279990533685,377.8384084642946
3,350.21344805346877,313.94675734678674,318.75634528190733,341.73573012598786,296.36849455756663,336.9831197484986,361.1750208710553,364.5555369844945,357.2845392177128,370.7019868892839,363.4633723221964,349.5349398095941,356.79333214070914,379.00098706638863,350.1788355136903,356.91718725304145,348.66701260397855,358.2811680865053,395.46450407050605,350.6939217911283,375.5932051068983,326.1237315643687,353.6210181396036,321.4150118985047,341.46363692006923,372.77245435258584,338.3928741745509,352.87162232538356,336.9279990533685,345.35759435191557
4,282.73837278748306,313.94675734678674,318.75634528190733,333.42955960050944,296.36849455756663,336.9831197484986,285.7580716536902,356.67765620181655,327.8667742925187,340.627136810991,363.4633723221964,349.5349398095941,312.9575179975348,335.9279237980505,324.01919916483604,313.1395997595709,348.66701260397855,319.4868893073867,377.98278771060063,316.94359536927664,324.28393899533796,326.1237315643687,353.6210181396036,321.4150118985047,341.46363692006923,314.27952299974953,303.00575247588256,352.87162232538356,320.0713639480831,327.93797512217367
5,252.38777642371355,283.51997563569245,318.75634528190733,293.38248030223014,296.36849455756663,326.7337428513345,285.7580716536902,355.6442542468612,311.37994040096464,281.82793538914353,338.22949352728745,332.03328626323946,312.9575179975348,308.29411445738657,324.01919916483604,313.1395997595709,315.4234479709537,319.4868893073867,335.2674274488423,290.7660880578037,292.5017927222098,293.92725654610496,326.11594759374384,315.5468426036172,302.5619203924739,314.27952299974953,287.99790667817734,308.32781028188333,305.2019142129491,327.93797512217367
6,252.38777642371355,282.9069946554943,308.64929945089455,289.21055410143276,296.36849455756663,321.5489586260111,285.7580716536902,338.5454699395316,284.0817538777108,281.82793538914353,300.60083480424714,332.03328626323946,311.30266654743826,308.29411445738657,322.8268780629269,308.07800051119233,315.4234479709537,276.5293860504737,335.2674274488423,281.9854921349062,292.5017927222098,293.92725654610496,326.11594759374384,315.5468426036172,302.5619203924739,298.89542465001244,283.64485893147696,307.05709640795163,294.9764214920991,327.93797512217367
7,252.38777642371355,282.9069946554943,308.64929945089455,289.21055410143276,296.36849455756663,303.77124592860724,285.7580716536902,337.54663251732325,284.0817538777108,281.82793538914353,300.60083480424714,332.03328626323946,293.41928847722147,308.29411445738657,322.8268780629269,302.1173296969119,304.4122441145199,276.5293860504737,335.2674274488423,281.9854921349062,283.7875485491503,293.92725654610496,261.04141638722496,301.33605858024015,302.5619203924739,298.89542465001244,283.64485893147696,307.05709640795163,294.9764214920991,304.57020280923047
8,252.38777642371355,282.9069946554943,308.64929945089455,289.21055410143276,280.4292794377345,285.4462520044652,285.7580716536902,308.63419361669594,284.0817538777108,276.6680219410078,300.60083480424714,281.6145260261987,293.41928847722147,308.29411445738657,314.69379017944254,286.352976400682,273.4043923632787,276.5293860504737,296.35701134316633,267.47033252889315,283.7875485491503,264.4944337213244,261.04141638722496,299.8950868167201,265.68103795216103,296.58760177238645,187.90798882701023,282.4572070091893,292.10487544646116,298.8903417133624
9,252.38777642371355,282.9069946554943,295.2510886030675,289.21055410143276,280.4292794377345,250.4681048389183,285.7580716536902,291.4940616222792,284.0817538777108,276.6680219410078,300.60083480424714,281.6145260261987,293.41928847722147,302.4104114852342,313.0816431219224,286.352976400682,255.18002610054438,276.5293860504737,279.5087734717178,254.8886388464713,283.7875485491503,264.4944337213244,261.04141638722496,292.66608207244286,265.68103795216103,296.58760177238645,187.90798882701023,281.3696154484923,292.10487544646116,298.8903417133624
10,252.38777642371355,282.9069946554943,271.58699243242233,289.21055410143276,280.4292794377345,238.35568311844642,285.7580716536902,262.96735394623164,284.0817538777108,276.6680219410078,287.9781198579694,231.2098050489854,251.9440061110905,265.62390530748746,296.4591476224229,286.352976400682,255.18002610054438,253.31634277598076,279.5087734717178,254.8886388464713,283.7875485491503,264.4944337213244,261.04141638722496,292.66608207244286,265.68103795216103,296.58760177238645,187.90798882701023,281.3696154484923,292.10487544646116,298.8903417133624
