Iteration,Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10,Trial_11,Trial_12,Trial_13,Trial_14,Trial_15,Trial_16,Trial_17,Trial_18,Trial_19,Trial_20,Trial_21,Trial_22,Trial_23,Trial_24,Trial_25,Trial_26,Trial_27,Trial_28,Trial_29,Trial_30
1,785.7277874382947,655.6499336160755,721.1716992472186,694.4994183540917,788.3423584553112,770.2458856379226,647.7240244455461,794.3926481456776,758.4113286991281,767.4599642401147,821.5617805337118,728.9102010487775,768.892708826883,674.1990354608706,657.6155503755293,742.8588037628895,684.8459207449131,708.2618831620914,639.2326757267896,766.0031169441602,655.2208112007087,752.3999505841086,635.7257892243695,638.9760906002334,737.3127357184819,722.1062344872071,750.5029828250531,662.7526662722261,805.0133924101082,730.128664110408
2,629.0812682032035,621.7985018627971,604.0424228805979,626.8454479917394,681.7179188717735,663.9491800871336,597.5202089495382,631.3632551824285,628.7562205173499,595.8390172114542,644.6742055302623,675.3679017732063,603.372057420121,612.9823663356404,563.1845171896524,449.3148780492812,587.1327108312686,583.8452144808342,542.0857903516838,673.3211177907773,562.9709207489371,614.7140916898454,603.4279941936193,529.633258942575,650.7409832683809,630.6080877643147,578.0562239391675,497.1290978388837,631.9195968701031,562.3909442082526
3,566.7662269709826,486.6998725151697,514.4638244236471,572.1467842794657,522.4030666841364,613.6915920409671,447.57821982651495,499.49484273706724,465.5943864851277,501.10864734205006,477.1924143623166,563.6627498021763,581.0159130633934,438.26234951828076,498.8840290516434,449.3148780492812,560.0599536661086,499.5320864697413,467.8110693654941,631.9577445672954,475.3856878918559,506.9552497938263,459.21675720923446,510.3973328915227,511.3358684853225,508.697570430717,523.8058605362136,398.8066147349861,542.0801819900723,523.8156900255508
4,523.0822810481836,431.67713747543695,476.7954926741775,536.680208158548,483.5524678136786,519.9776752330331,398.9487834149621,476.2515254399287,385.2100744030665,397.3215124013595,416.8613672011331,553.2724760791702,470.1546170952182,438.26234951828076,427.4844920663437,423.71214725744835,430.13254412752667,477.2447018905398,467.8110693654941,473.528940998886,420.0303637328327,501.1498638960105,446.49409632172495,417.60699752762736,437.41024287701686,454.58124486715616,456.99033945324896,398.8066147349861,503.2034097141427,453.27931036114586
5,465.04125882047657,431.67713747543695,460.0313401572738,507.6731939032644,404.5448264919477,475.1611838236683,375.90641499928745,457.36483499325107,385.2100744030665,397.3215124013595,416.8613672011331,466.74823689813087,399.39761902119363,438.26234951828076,405.1167638754637,405.87817530181536,391.65725259118125,363.42997978464786,465.97931490443335,446.9099945512711,408.1529832955068,489.8302410505904,446.49409632172495,417.60699752762736,420.3069998119917,434.95709323117495,456.99033945324896,347.51986239267154,418.72832284156897,435.1870925633634
6,415.84903574443945,365.32319761672323,460.0313401572738,478.5963248795872,392.36258206784845,463.3214354389066,375.90641499928745,427.6086414109953,372.3918075978627,381.35564947733,387.64529521492767,466.74823689813087,399.39761902119363,431.6834843941016,405.1167638754637,394.93722796208124,391.65725259118125,352.77571395660533,465.97931490443335,431.3370002859472,370.15760662540237,476.3938063205949,394.86745625281526,417.60699752762736,366.0464951024986,434.95709323117495,403.3372476648867,347.51986239267154,383.65219598228487,423.3142256779155
7,374.28388025309016,362.017905559764,442.4633307630981,372.86481411904595,377.0423005051301,443.7959608399948,365.11843315819317,359.4328827205927,362.2012397041349,381.35564947733,387.64529521492767,464.2482796389707,350.6484635279639,418.4427787848905,402.29896302737893,317.8711299515978,384.5137417522118,352.77571395660533,430.10577191951285,380.57383729915824,370.15760662540237,461.08212539016205,394.86745625281526,412.98084194848883,366.0464951024986,334.23508039967095,401.6357544811815,341.2023984983363,383.65219598228487,423.3142256779155
8,301.68129280609503,362.017905559764,409.0335295075546,372.86481411904595,351.2527662249034,432.5274935259596,365.11843315819317,359.4328827205927,340.72932806104365,381.35564947733,370.3167326232994,415.2844520227186,350.6484635279639,360.855015331553,350.34520882447146,317.8711299515978,340.4747986041479,351.97616793926755,387.072182354569,380.57383729915824,370.15760662540237,444.48521092354616,394.86745625281526,399.25284364665663,366.0464951024986,334.23508039967095,373.60787581461005,341.2023984983363,382.5237965702649,359.0839697730911
9,301.68129280609503,332.56334941986603,409.0335295075546,372.86481411904595,351.2527662249034,432.5274935259596,365.11843315819317,359.4328827205927,340.72932806104365,381.35564947733,370.3167326232994,415.2844520227186,350.6484635279639,360.855015331553,350.34520882447146,296.91889626394516,340.4747986041479,351.97616793926755,387.072182354569,349.198192695855,370.15760662540237,433.17814975226247,394.86745625281526,389.5036438211577,351.2900367269809,334.23508039967095,359.62309983854044,341.2023984983363,321.7491428113785,351.5349582133851
10,301.68129280609503,289.27476788257786,388.83482256747465,372.86481411904595,351.2527662249034,432.5274935259596,356.8376048439694,359.4328827205927,309.0244719790914,381.35564947733,370.3167326232994,402.7362611429177,350.6484635279639,360.855015331553,350.34520882447146,286.78332912125984,328.96172728479456,351.97616793926755,387.072182354569,349.198192695855,370.15760662540237,413.47416392410736,394.86745625281526,389.5036438211577,339.3068384721582,319.36673325909317,359.62309983854044,341.2023984983363,321.7491428113785,342.9901102749387
