Iteration,Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10,Trial_11,Trial_12,Trial_13,Trial_14,Trial_15,Trial_16,Trial_17,Trial_18,Trial_19,Trial_20,Trial_21,Trial_22,Trial_23,Trial_24,Trial_25,Trial_26,Trial_27,Trial_28,Trial_29,Trial_30
1,422.60689617433275,451.817511461801,428.509456638053,476.3833459660074,395.44592121023703,412.6933255968627,424.8371401688133,459.0619716634194,384.0209532147052,437.27876730347646,464.4349883123991,390.8774143072234,451.81782436896043,433.12479890783777,423.93392730293374,462.3759776753203,439.2061747177973,381.80701308888587,404.2291530722685,409.92490528403334,442.45990221818124,434.1777833454188,434.4348331776782,433.00085436740875,448.5104696245457,430.73598870026325,440.74833943534094,443.4204690841046,402.037074058241,464.28081407268536
2,383.8830382964284,384.4104370941859,356.0418363496093,376.21208079700045,338.59354871247814,407.68343034911913,400.24382332875126,356.2783977121488,333.26126139544624,322.12941040083894,390.61765596650935,340.1704371814233,348.53965153577195,361.71787973828077,365.604098747076,350.12107373660206,372.54907305242887,341.52596678406286,385.11111235991274,360.8282814766112,384.49614775276035,370.2442961665341,407.58175722439125,359.8112614373006,357.53656514676817,374.62618651897327,418.40567797842755,379.9142172632069,382.51304339786213,389.36154818289776
3,338.29920367325866,341.36692805751085,356.0418363496093,354.9009079509827,338.59354871247814,368.44584993327936,342.907993373679,356.2783977121488,333.26126139544624,318.93304800372744,281.8729837195546,288.37397012252626,300.4964912377437,323.8973783088461,355.94654761112474,350.12107373660206,336.03127371773445,341.52596678406286,337.5800039410779,358.0495728248703,332.94954758213464,325.6438374775858,313.62658422887733,351.55645277512554,301.8269235038306,339.93977746472683,286.8822517843619,343.52763744239184,351.6130306640844,282.5078423686492
4,338.29920367325866,319.828526723928,356.0418363496093,332.83171282532214,338.59354871247814,349.4516753062693,335.5082735380434,305.29431095720565,333.26126139544624,257.70343287404194,281.8729837195546,288.37397012252626,300.4964912377437,323.8973783088461,355.94654761112474,338.49053450264387,327.96636516685317,341.52596678406286,336.373065163056,321.12366861197864,332.05363461429437,325.6438374775858,303.1780513657468,351.55645277512554,301.8269235038306,339.93977746472683,286.8822517843619,343.52763744239184,258.04208456959446,282.5078423686492
5,318.95889833319427,319.828526723928,318.2406001170954,303.5215703071762,320.2908776583098,340.6095711072567,280.10544191895553,264.29114152955424,328.76174825695654,257.70343287404194,281.8729837195546,288.37397012252626,300.4964912377437,323.39523022246277,315.3074141684859,304.79809443543223,295.84310152532987,307.4784539699837,327.7221394397324,321.12366861197864,291.0755733434234,325.6438374775858,303.1780513657468,351.55645277512554,295.75563223809655,331.1014064032104,286.8822517843619,336.890723138422,258.04208456959446,282.5078423686492
6,318.95889833319427,319.828526723928,318.2406001170954,303.5215703071762,283.30397071511123,337.3839506237793,268.25927679591103,264.29114152955424,328.76174825695654,257.70343287404194,281.8729837195546,279.38572207955474,300.4964912377437,298.9138371412011,315.3074141684859,285.54714213448847,295.84310152532987,281.57457539522596,327.7221394397324,319.4417453852179,291.0755733434234,325.6438374775858,303.1780513657468,320.73042460659894,283.49847292120455,331.1014064032104,286.8822517843619,321.9808051255391,258.04208456959446,282.5078423686492
7,301.15829969736905,264.3307078420508,313.0927227451871,303.5215703071762,283.30397071511123,325.17939851818437,268.25927679591103,264.29114152955424,314.1587865349387,257.70343287404194,281.8729837195546,279.38572207955474,300.4964912377437,298.9138371412011,293.6042663469735,266.6877800427466,295.84310152532987,281.57457539522596,315.98534974799105,289.49555502368327,276.00387161771573,261.3652100952903,303.1780513657468,320.73042460659894,283.49847292120455,252.69943206767303,286.8822517843619,321.9808051255391,258.04208456959446,282.5078423686492
8,301.15829969736905,264.3307078420508,261.549807982977,303.5215703071762,277.02761023960755,281.0351901393634,268.25927679591103,264.29114152955424,309.74353894649056,257.70343287404194,281.8729837195546,243.4020626128906,300.4964912377437,298.9138371412011,293.6042663469735,219.19843678941464,295.84310152532987,281.57457539522596,315.98534974799105,289.49555502368327,276.00387161771573,245.86810130350347,302.07266015423977,289.9393450567835,283.49847292120455,252.69943206767303,286.8822517843619,321.9808051255391,258.04208456959446,282.5078423686492
9,283.6087629256589,261.0490868179521,261.549807982977,293.7696895145537,277.02761023960755,279.37859645080516,268.25927679591103,261.497074537083,309.74353894649056,257.70343287404194,281.8729837195546,243.4020626128906,266.36123784936603,298.9138371412011,293.6042663469735,219.19843678941464,230.64823193140933,281.57457539522596,315.98534974799105,289.49555502368327,248.64957306397588,245.86810130350347,302.07266015423977,289.9393450567835,275.86554472452883,252.69943206767303,286.8822517843619,311.20299432781155,258.04208456959446,282.5078423686492
10,283.6087629256589,252.34640155012426,261.549807982977,293.7696895145537,246.438597711464,279.37859645080516,268.25927679591103,261.497074537083,303.76000125171083,257.70343287404194,281.8729837195546,243.4020626128906,266.36123784936603,298.9138371412011,293.6042663469735,219.19843678941464,230.64823193140933,281.57457539522596,299.78965694135417,289.49555502368327,248.64957306397588,245.86810130350347,292.1860556215031,289.9393450567835,219.4415981219775,252.69943206767303,286.8822517843619,311.20299432781155,258.04208456959446,282.5078423686492
